Away Team Goals,Away Team Name,Home Team Goals,Home Team Name,Year,Home Avg Goals,Away Avg Goals,Home FIFA Points,Away FIFA Points
1.0,Mexico,1.0,France,1966.0,3.5,1.5,1166.0,1008.0
1.0,Spain,2.0,Argentina,1966.0,1.5,0.0,1254.0,1162.0
1.0,France,2.0,Uruguay,1966.0,0.0,0.0,976.0,1166.0
1.0,Switzerland,2.0,Spain,1966.0,3.6666666666666665,2.333333333333333,1162.0,1179.0
0.0,Mexico,2.0,England,1966.0,8.0,0.0,1040.0,1008.0
0.0,Mexico,0.0,Uruguay,1966.0,0.0,0.0,976.0,1008.0
1.0,Poland,2.0,France,1966.0,2.5,1.5,1166.0,1118.0
0.0,Germany,0.0,Argentina,1966.0,1.0,3.0,1254.0,1533.0
1.0,Denmark,2.0,Sweden,1966.0,2.952380952380953,1.4761904761904765,889.0,1054.0
2.0,Uruguay,1.0,France,1966.0,0.0,0.0,1166.0,976.0
0.0,Switzerland,2.0,Argentina,1966.0,0.0,0.0,1254.0,1179.0
1.0,Poland,1.0,England,1966.0,0.0,0.0,1040.0,1118.0
0.0,Germany,1.0,England,1966.0,3.0,0.5,1040.0,1533.0
3.0,Belgium,0.0,France,1966.0,2.647058823529412,1.9411764705882355,1166.0,1346.0
2.0,Russia,2.0,Switzerland,1966.0,0.0,0.0,1179.0,493.0
0.0,Argentina,1.0,England,1966.0,2.5,1.0,1040.0,1254.0
1.0,Sweden,1.0,Poland,1966.0,2.5,0.5,1118.0,889.0
1.0,Russia,0.0,Belgium,1966.0,0.0,0.0,1346.0,493.0
0.0,Peru,4.0,Brazil,1966.0,2.1111111111111107,0.7777777777777778,1384.0,1106.0
1.0,Switzerland,2.0,Spain,1966.0,3.6666666666666665,2.333333333333333,1162.0,1179.0
1.0,Poland,4.0,Brazil,1966.0,6.0,5.0,1384.0,1118.0
3.0,France,3.0,Russia,1966.0,2.0,2.0,493.0,1166.0
1.0,Poland,2.0,Brazil,1966.0,6.0,5.0,1384.0,1118.0
1.0,Brazil,3.0,Portugal,1966.0,0.3333333333333333,0.3333333333333333,1306.0,1384.0
1.0,Poland,1.0,Argentina,1966.0,0.0,0.0,1254.0,1118.0
1.0,Peru,3.0,Brazil,1966.0,2.1111111111111107,0.7777777777777778,1384.0,1106.0
3.0,Portugal,1.0,Denmark,1966.0,0.0,0.0,1054.0,1306.0
1.0,Uruguay,1.0,Spain,1966.0,2.0,2.0,1162.0,976.0
3.0,Brazil,2.0,Sweden,1966.0,1.5,3.5,889.0,1384.0
2.0,England,0.0,Denmark,1966.0,0.6666666666666666,3.0,1054.0,1040.0
0.0,Uruguay,3.0,Portugal,1966.0,0.0,0.0,1306.0,976.0
0.0,Uruguay,0.0,England,1966.0,2.0,2.5,1040.0,976.0
0.0,Switzerland,5.0,Germany,1966.0,2.4166666666666665,1.3333333333333333,1533.0,1179.0
1.0,Spain,2.0,Argentina,1966.0,1.5,0.0,1254.0,1162.0
1.0,Mexico,1.0,France,1966.0,3.5,1.5,1166.0,1008.0
1.0,Mexico,1.0,Switzerland,1966.0,2.0,1.0,1179.0,1008.0
1.0,England,0.0,Poland,1966.0,0.0,0.0,1118.0,1040.0
1.0,France,5.0,Germany,1967.0,2.5,2.0,1533.0,1166.0
0.0,Tunisia,4.0,Saudi Arabia,1967.0,0.0,0.0,445.0,1012.0
2.0,Russia,2.0,England,1967.0,2.333333333333333,1.0,1040.0,493.0
2.0,Korea Republic,3.0,Australia,1967.0,0.0,0.0,700.0,520.0
1.0,Belgium,1.0,France,1967.0,2.5,2.0,1166.0,1346.0
4.0,Poland,2.0,Belgium,1967.0,0.6666666666666666,1.0,1346.0,1118.0
4.0,France,1.0,Poland,1967.0,2.0,2.0,1118.0,1166.0
2.0,Switzerland,2.0,Russia,1967.0,0.0,0.0,493.0,1179.0
1.0,Argentina,2.0,Mexico,1967.0,0.0,0.0,1008.0,1254.0
0.0,Switzerland,3.0,Mexico,1967.0,1.0,2.0,1008.0,1179.0
2.0,Switzerland,0.0,Mexico,1967.0,1.0,2.0,1008.0,1179.0
0.0,Argentina,1.0,Uruguay,1967.0,1.4285714285714286,1.1904761904761905,976.0,1254.0
1.0,Morocco,5.0,Germany,1967.0,0.0,0.0,1533.0,681.0
1.0,Belgium,3.0,Poland,1967.0,1.6666666666666667,1.3333333333333333,1118.0,1346.0
0.0,Spain,2.0,England,1967.0,3.75,1.25,1040.0,1162.0
0.0,Mexico,2.0,Russia,1967.0,0.0,0.0,493.0,1008.0
2.0,Iceland,14.0,Denmark,1967.0,4.5,0.5,1054.0,930.0
1.0,Mexico,0.0,Russia,1967.0,0.0,0.0,493.0,1008.0
1.0,Brazil,1.0,Uruguay,1967.0,1.5555555555555556,1.0,976.0,1384.0
1.0,Portugal,1.0,Sweden,1967.0,2.0,0.0,889.0,1306.0
4.0,Russia,2.0,France,1967.0,2.0,1.0,1166.0,493.0
1.0,Sweden,1.0,Denmark,1967.0,2.136363636363636,2.409090909090909,1054.0,889.0
0.0,Brazil,0.0,Uruguay,1967.0,1.5555555555555556,1.0,976.0,1384.0
2.0,Brazil,2.0,Uruguay,1967.0,1.5555555555555556,1.0,976.0,1384.0
1.0,Uruguay,0.0,Peru,1967.0,1.6666666666666667,2.5,1106.0,976.0
2.0,Uruguay,1.0,Peru,1967.0,1.6666666666666667,2.5,1106.0,976.0
1.0,Korea Republic,2.0,Japan,1967.0,0.8,2.4,528.0,520.0
0.0,Belgium,1.0,Russia,1968.0,0.0,0.0,493.0,1346.0
3.0,Uruguay,3.0,Mexico,1968.0,0.5,1.5,1008.0,976.0
1.0,Sweden,3.0,England,1968.0,3.0,2.5,1040.0,889.0
0.0,Spain,1.0,England,1968.0,3.4,1.0,1040.0,1162.0
0.0,England,1.0,Germany,1968.0,2.0,3.333333333333333,1533.0,1040.0
1.0,Spain,1.0,Sweden,1968.0,1.5,0.5,889.0,1162.0
2.0,England,1.0,Spain,1968.0,1.25,0.75,1162.0,1040.0
2.0,Uruguay,2.0,Mexico,1968.0,0.5,1.5,1008.0,976.0
0.0,Uruguay,2.0,Argentina,1968.0,2.6666666666666665,1.037037037037037,1254.0,976.0
1.0,Sweden,3.0,Spain,1968.0,1.5,2.5,1162.0,889.0
0.0,Russia,0.0,Mexico,1968.0,0.0,0.0,1008.0,493.0
3.0,Germany,1.0,Belgium,1968.0,1.2,3.4,1346.0,1533.0
1.0,Russia,1.0,Mexico,1968.0,0.0,0.0,1008.0,493.0
0.0,Russia,0.0,Mexico,1968.0,0.0,0.0,1008.0,493.0
0.0,Japan,4.0,Mexico,1968.0,0.0,0.0,1008.0,528.0
2.0,Japan,2.0,Australia,1968.0,0.0,0.0,700.0,528.0
1.0,Japan,3.0,Australia,1968.0,0.0,0.0,700.0,528.0
0.0,Germany,0.0,Switzerland,1968.0,1.3636363636363635,2.727272727272727,1179.0,1533.0
0.0,Russia,2.0,England,1968.0,2.25,1.25,1040.0,493.0
3.0,Japan,1.0,Australia,1968.0,0.0,0.0,700.0,528.0
0.0,Uruguay,4.0,Brazil,1968.0,2.8,1.55,1384.0,976.0
2.0,Argentina,2.0,Peru,1968.0,1.0,2.333333333333333,1106.0,1254.0
1.0,Argentina,1.0,Peru,1968.0,1.0,2.333333333333333,1106.0,1254.0
1.0,Germany,1.0,France,1968.0,2.6,1.8,1166.0,1533.0
1.0,Mexico,0.0,Colombia,1968.0,1.0,1.5,989.0,1008.0
3.0,Spain,1.0,France,1968.0,1.8,2.2,1166.0,1162.0
3.0,Mexico,3.0,Peru,1968.0,0.0,0.0,1106.0,1008.0
2.0,Argentina,3.0,Brazil,1968.0,2.357142857142857,2.142857142857143,1384.0,1254.0
2.0,Mexico,0.0,Uruguay,1968.0,0.0,0.0,976.0,1008.0
1.0,Mexico,2.0,Brazil,1968.0,3.111111111111111,0.3333333333333333,1384.0,1008.0
0.0,Senegal,1.0,Morocco,1968.0,0.0,0.0,681.0,825.0
1.0,Belgium,1.0,Spain,1968.0,1.6666666666666667,1.3333333333333333,1162.0,1346.0
2.0,Germany,2.0,Brazil,1968.0,2.0,0.0,1384.0,1533.0
0.0,Poland,1.0,Argentina,1968.0,1.0,1.0,1254.0,1118.0
0.0,Germany,0.0,Mexico,1968.0,0.0,0.0,1008.0,1533.0
2.0,Mexico,1.0,Brazil,1968.0,3.111111111111111,0.3333333333333333,1384.0,1008.0
1.0,Argentina,4.0,Brazil,1968.0,2.357142857142857,2.142857142857143,1384.0,1254.0
0.0,Uruguay,2.0,Brazil,1968.0,2.8,1.55,1384.0,976.0
4.0,Brazil,0.0,Peru,1968.0,0.6666666666666666,0.6666666666666666,1106.0,1384.0
1.0,Brazil,2.0,Germany,1968.0,1.0,2.0,1533.0,1384.0
6.0,Brazil,3.0,Poland,1968.0,0.0,0.0,1118.0,1384.0
1.0,Argentina,2.0,Uruguay,1968.0,1.4090909090909092,1.1363636363636365,976.0,1254.0
1.0,Denmark,2.0,Sweden,1968.0,2.9090909090909087,1.4545454545454546,889.0,1054.0
2.0,Brazil,0.0,Mexico,1968.0,1.0,2.0,1008.0,1384.0
1.0,Brazil,2.0,Mexico,1968.0,1.0,2.0,1008.0,1384.0
2.0,Brazil,0.0,Portugal,1968.0,1.0,0.5,1306.0,1384.0
2.0,Russia,2.0,Sweden,1968.0,0.75,2.25,889.0,493.0
4.0,Brazil,3.0,Peru,1968.0,0.6666666666666666,0.6666666666666666,1106.0,1384.0
1.0,Sweden,0.0,Denmark,1969.0,2.0869565217391304,2.347826086956522,1054.0,889.0
1.0,Colombia,1.0,Peru,1969.0,2.5,1.0,1106.0,989.0
2.0,Colombia,6.0,Brazil,1969.0,5.5,0.25,1384.0,989.0
1.0,England,2.0,Brazil,1969.0,2.1666666666666665,0.5,1384.0,1040.0
2.0,England,1.0,Uruguay,1969.0,3.0,1.5,976.0,1040.0
1.0,Uruguay,0.0,Colombia,1969.0,0.6,2.4,989.0,976.0
0.0,Argentina,1.0,Peru,1969.0,1.125,2.125,1106.0,1254.0
2.0,Brazil,0.0,Colombia,1969.0,0.0,0.0,989.0,1384.0
1.0,Sweden,0.0,Russia,1969.0,3.333333333333333,0.6666666666666666,493.0,889.0
0.0,Uruguay,1.0,Peru,1969.0,1.5,2.357142857142857,1106.0,976.0
2.0,Peru,2.0,Argentina,1969.0,1.8888888888888888,1.1111111111111112,1254.0,1106.0
0.0,France,2.0,Sweden,1969.0,1.0,0.0,889.0,1166.0
3.0,Australia,1.0,Japan,1969.0,0.0,0.0,528.0,700.0
2.0,Japan,2.0,Korea Republic,1969.0,1.5,1.0,520.0,528.0
2.0,Australia,1.0,Korea Republic,1969.0,0.0,0.0,520.0,700.0
4.0,England,0.0,Mexico,1969.0,2.0,1.0,1008.0,1040.0
1.0,Japan,1.0,Australia,1969.0,2.0,2.0,700.0,528.0
0.0,Japan,2.0,Korea Republic,1969.0,1.5,1.0,520.0,528.0
1.0,Australia,1.0,Korea Republic,1969.0,0.0,0.0,520.0,700.0
0.0,Sweden,3.0,France,1969.0,1.3333333333333333,0.3333333333333333,1166.0,889.0
1.0,Portugal,1.0,Switzerland,1969.0,2.0,1.4,1179.0,1306.0
0.0,Belgium,1.0,Mexico,1969.0,0.0,0.0,1008.0,1346.0
0.0,Morocco,2.0,Nigeria,1969.0,0.0,0.0,635.0,681.0
0.0,Portugal,1.0,England,1969.0,2.333333333333333,1.0,1040.0,1306.0
1.0,Nigeria,2.0,Morocco,1969.0,0.0,0.0,681.0,635.0
0.0,England,0.0,Mexico,1969.0,2.0,1.0,1008.0,1040.0
2.0,Morocco,2.0,Tunisia,1969.0,1.0,0.5,1012.0,681.0
1.0,Peru,0.0,Mexico,1969.0,0.0,2.5,1008.0,1106.0
0.0,Peru,3.0,Mexico,1969.0,0.0,2.5,1008.0,1106.0
1.0,Morocco,2.0,Senegal,1969.0,0.0,0.0,825.0,681.0
0.0,Denmark,3.0,Mexico,1969.0,0.0,0.0,1008.0,1054.0
0.0,Colombia,1.0,Mexico,1969.0,1.0,0.0,1008.0,989.0
0.0,Senegal,2.0,Morocco,1969.0,1.0,0.0,681.0,825.0
3.0,Russia,1.0,Colombia,1969.0,4.0,4.0,989.0,493.0
1.0,Spain,2.0,Belgium,1969.0,1.3333333333333333,3.0,1346.0,1162.0
0.0,France,5.0,England,1969.0,2.5,0.75,1040.0,1166.0
0.0,Switzerland,1.0,Spain,1969.0,3.0,1.8,1162.0,1179.0
0.0,Mexico,0.0,Portugal,1969.0,0.0,0.0,1306.0,1008.0
1.0,Mexico,3.0,Denmark,1969.0,0.0,0.0,1054.0,1008.0
2.0,Peru,3.0,Brazil,1969.0,2.363636363636364,0.7272727272727273,1384.0,1106.0
1.0,Peru,2.0,Brazil,1969.0,2.363636363636364,0.7272727272727273,1384.0,1106.0
3.0,Peru,1.0,Colombia,1969.0,1.0,2.8,989.0,1106.0
0.0,Mexico,1.0,Sweden,1969.0,3.0,0.0,889.0,1008.0
0.0,Tunisia,0.0,Morocco,1969.0,1.75,1.25,681.0,1012.0
0.0,Mexico,0.0,Spain,1969.0,1.0,0.0,1162.0,1008.0
2.0,Switzerland,0.0,Portugal,1969.0,2.333333333333333,2.0,1306.0,1179.0
0.0,Mexico,2.0,Belgium,1969.0,0.0,0.0,1346.0,1008.0
0.0,Morocco,0.0,Tunisia,1969.0,1.0,0.5,1012.0,681.0
0.0,Russia,0.0,Mexico,1970.0,0.3333333333333333,0.3333333333333333,1008.0,493.0
1.0,Morocco,2.0,Germany,1970.0,5.0,1.0,1533.0,681.0
2.0,Peru,4.0,Brazil,1970.0,2.3846153846153846,0.8461538461538461,1384.0,1106.0
4.0,Russia,1.0,Belgium,1970.0,0.0,1.0,1346.0,493.0
3.0,Peru,0.0,Morocco,1970.0,0.0,0.0,681.0,1106.0
0.0,England,1.0,Brazil,1970.0,2.142857142857143,0.5714285714285714,1384.0,1040.0
1.0,Peru,3.0,Germany,1970.0,0.0,0.0,1533.0,1106.0
0.0,Uruguay,1.0,Sweden,1970.0,2.0,3.0,889.0,976.0
0.0,Belgium,1.0,Mexico,1970.0,1.0,0.0,1008.0,1346.0
3.0,Germany,2.0,England,1970.0,2.75,0.75,1040.0,1533.0
0.0,Denmark,0.0,Iceland,1970.0,0.75,4.0,930.0,1054.0
1.0,Uruguay,3.0,Brazil,1970.0,2.8181818181818183,1.4090909090909092,1384.0,976.0
0.0,Uruguay,1.0,Germany,1970.0,3.5,0.0,1533.0,976.0
1.0,Denmark,1.0,Sweden,1970.0,2.8695652173913038,1.4347826086956519,889.0,1054.0
1.0,Korea Republic,1.0,Japan,1970.0,1.0,2.1666666666666665,528.0,520.0
0.0,Denmark,5.0,Poland,1970.0,3.0,1.0,1118.0,1054.0
1.0,Mexico,2.0,Brazil,1970.0,2.8181818181818183,0.5454545454545454,1384.0,1008.0
1.0,Portugal,0.0,Denmark,1970.0,1.0,3.0,1054.0,1306.0
2.0,Australia,1.0,Iran,1970.0,0.0,0.0,727.0,700.0
0.0,Denmark,2.0,Belgium,1970.0,2.0,2.0,1346.0,1054.0
4.0,England,0.0,Colombia,1970.0,0.0,0.0,989.0,1040.0
1.0,Uruguay,0.0,Russia,1970.0,2.6666666666666665,0.3333333333333333,493.0,976.0
2.0,France,1.0,Belgium,1970.0,2.235294117647059,1.3529411764705883,1346.0,1166.0
2.0,Poland,0.0,Denmark,1970.0,4.25,1.25,1054.0,1118.0
1.0,Spain,0.0,Switzerland,1970.0,1.0,3.0,1179.0,1162.0
1.0,France,2.0,Switzerland,1970.0,2.142857142857143,1.7142857142857142,1179.0,1166.0
1.0,Uruguay,3.0,Brazil,1970.0,2.8181818181818183,1.4090909090909092,1384.0,976.0
2.0,Peru,4.0,Brazil,1970.0,2.3846153846153846,0.8461538461538461,1384.0,1106.0
0.0,Belgium,1.0,Mexico,1970.0,1.0,0.0,1008.0,1346.0
0.0,Uruguay,1.0,Sweden,1970.0,2.0,3.0,889.0,976.0
0.0,England,1.0,Brazil,1970.0,2.142857142857143,0.5714285714285714,1384.0,1040.0
0.0,Morocco,3.0,Peru,1970.0,0.0,0.0,1106.0,681.0
0.0,Germany,2.0,Spain,1970.0,1.5,2.0,1162.0,1533.0
0.0,Russia,0.0,Peru,1970.0,0.0,0.0,1106.0,493.0
2.0,Russia,0.0,Peru,1970.0,0.0,0.0,1106.0,493.0
3.0,England,1.0,Belgium,1970.0,2.2,3.8,1346.0,1040.0
0.0,Sweden,0.0,Mexico,1970.0,0.0,0.0,1008.0,889.0
1.0,Sweden,0.0,Mexico,1970.0,0.0,0.0,1008.0,889.0
2.0,Argentina,0.0,Brazil,1970.0,2.5,2.0625,1384.0,1254.0
1.0,Mexico,0.0,Peru,1970.0,3.0,3.0,1106.0,1008.0
1.0,Argentina,2.0,Brazil,1970.0,2.5,2.0625,1384.0,1254.0
0.0,Mexico,1.0,Peru,1970.0,3.0,3.0,1106.0,1008.0
1.0,Peru,3.0,Mexico,1970.0,0.75,1.5,1008.0,1106.0
3.0,Peru,3.0,Mexico,1970.0,0.75,1.5,1008.0,1106.0
0.0,Peru,2.0,Uruguay,1970.0,1.8,0.2,976.0,1106.0
1.0,Uruguay,2.0,Argentina,1970.0,2.642857142857143,1.0,1254.0,976.0
0.0,Russia,0.0,Mexico,1970.0,0.3333333333333333,0.3333333333333333,1008.0,493.0
1.0,Argentina,2.0,Uruguay,1970.0,1.4347826086956519,1.1304347826086956,976.0,1254.0
2.0,Brazil,2.0,Argentina,1971.0,2.263157894736842,1.0526315789473684,1254.0,1384.0
2.0,Japan,0.0,Iceland,1971.0,0.0,0.0,930.0,528.0
0.0,Mexico,5.0,Germany,1971.0,0.0,0.0,1533.0,1008.0
0.0,Iran,2.0,Korea Republic,1971.0,0.0,0.0,520.0,727.0
2.0,Iran,0.0,Korea Republic,1971.0,0.0,0.0,520.0,727.0
1.0,Belgium,1.0,Portugal,1971.0,1.6666666666666667,1.6666666666666667,1306.0,1346.0
3.0,England,2.0,Switzerland,1971.0,1.0,2.7142857142857144,1179.0,1040.0
0.0,Russia,0.0,Spain,1971.0,2.0,1.0,1162.0,493.0
1.0,Switzerland,1.0,England,1971.0,3.75,0.5,1040.0,1179.0
2.0,Japan,3.0,Denmark,1971.0,0.0,0.0,1054.0,528.0
1.0,Mexico,0.0,Costa Rica,1971.0,0.6666666666666666,0.6666666666666666,858.0,1008.0
3.0,Germany,1.0,Poland,1971.0,1.0,2.6666666666666665,1118.0,1533.0
1.0,Brazil,1.0,Argentina,1971.0,2.263157894736842,1.0526315789473684,1254.0,1384.0
0.0,Poland,0.0,Germany,1971.0,1.75,0.5,1533.0,1118.0
0.0,Uruguay,1.0,Argentina,1971.0,2.6206896551724137,1.0,1254.0,976.0
1.0,Argentina,1.0,Uruguay,1971.0,1.4583333333333333,1.125,976.0,1254.0
0.0,France,2.0,Argentina,1971.0,1.0,0.0,1254.0,1166.0
0.0,Portugal,3.0,Belgium,1971.0,1.0,1.0,1346.0,1306.0
0.0,Russia,0.0,Mexico,1971.0,0.2,0.2,1008.0,493.0
0.0,Russia,0.0,Mexico,1971.0,0.2,0.2,1008.0,493.0
2.0,France,2.0,Spain,1971.0,1.8,0.4,1162.0,1166.0
4.0,France,3.0,Argentina,1971.0,1.0,0.0,1254.0,1166.0
0.0,Denmark,5.0,Portugal,1971.0,0.0,0.0,1306.0,1054.0
2.0,Belgium,1.0,Denmark,1971.0,3.0,4.0,1054.0,1346.0
1.0,Spain,2.0,Russia,1971.0,0.0,0.0,493.0,1162.0
3.0,Sweden,1.0,Denmark,1971.0,2.0,2.2916666666666665,1054.0,889.0
0.0,Germany,1.0,Sweden,1971.0,2.142857142857143,1.2857142857142858,889.0,1533.0
3.0,Germany,1.0,Denmark,1971.0,2.25,2.75,1054.0,1533.0
4.0,Poland,2.0,Switzerland,1971.0,3.0,3.0,1179.0,1118.0
0.0,Russia,1.0,Portugal,1972.0,2.0,1.0,1306.0,493.0
0.0,Portugal,1.0,Brazil,1972.0,2.1666666666666665,1.0,1384.0,1306.0
3.0,Korea Republic,0.0,Japan,1972.0,1.0,2.0,528.0,520.0
0.0,Mexico,1.0,Costa Rica,1972.0,0.5714285714285714,0.7142857142857143,858.0,1008.0
4.0,Russia,4.0,Sweden,1972.0,1.0,2.2,889.0,493.0
2.0,Mexico,3.0,Peru,1972.0,1.3333333333333333,1.3333333333333333,1106.0,1008.0
2.0,Korea Republic,2.0,Japan,1972.0,1.0,2.0,528.0,520.0
1.0,Switzerland,1.0,Denmark,1972.0,1.0,1.0,1054.0,1179.0
0.0,Argentina,1.0,Spain,1972.0,1.0,0.5,1162.0,1254.0
1.0,Australia,1.0,Korea Republic,1972.0,1.0,1.5,520.0,700.0
0.0,Russia,1.0,France,1972.0,2.0,2.5,1166.0,493.0
2.0,Australia,0.0,Korea Republic,1972.0,1.0,1.5,520.0,700.0
2.0,Argentina,0.0,Peru,1972.0,1.1111111111111112,1.8888888888888888,1106.0,1254.0
1.0,Switzerland,5.0,Germany,1972.0,2.6153846153846154,1.2307692307692308,1533.0,1179.0
0.0,Uruguay,1.0,Argentina,1972.0,2.566666666666667,0.9666666666666668,1254.0,976.0
0.0,Senegal,0.0,Morocco,1972.0,1.5,0.0,681.0,825.0
2.0,Morocco,1.0,Senegal,1972.0,2.0,1.0,825.0,681.0
1.0,Tunisia,2.0,Egypt,1972.0,0.0,0.0,636.0,1012.0
0.0,Egypt,2.0,Tunisia,1972.0,0.0,0.0,1012.0,636.0
1.0,Costa Rica,3.0,Mexico,1972.0,2.2,0.6,1008.0,858.0
5.0,Denmark,2.0,Iceland,1972.0,0.6,3.2,930.0,1054.0
3.0,France,2.0,Colombia,1972.0,0.0,0.0,989.0,1166.0
0.0,Russia,1.0,Argentina,1972.0,1.0,1.5,1254.0,493.0
3.0,Morocco,1.0,Senegal,1972.0,2.0,1.0,825.0,681.0
0.0,Morocco,3.0,Nigeria,1972.0,2.0,0.0,635.0,681.0
1.0,Peru,1.0,Colombia,1972.0,1.0,2.833333333333333,989.0,1106.0
1.0,Peru,2.0,Mexico,1972.0,1.5,1.6666666666666667,1008.0,1106.0
1.0,Sweden,1.0,Switzerland,1972.0,2.833333333333333,1.1666666666666667,1179.0,889.0
3.0,Germany,1.0,England,1972.0,2.6,1.2,1040.0,1533.0
0.0,Switzerland,0.0,Poland,1972.0,1.0,1.0,1118.0,1179.0
0.0,England,0.0,Germany,1972.0,1.75,2.5,1533.0,1040.0
0.0,Iceland,4.0,Belgium,1972.0,8.0,3.0,1346.0,930.0
1.0,Uruguay,1.0,Portugal,1972.0,3.0,0.0,1306.0,976.0
1.0,Korea Republic,2.0,Iran,1972.0,0.0,0.0,727.0,520.0
0.0,Uruguay,2.0,Spain,1972.0,1.5,1.5,1162.0,976.0
1.0,Russia,4.0,Germany,1972.0,1.5,1.5,1533.0,493.0
2.0,Germany,1.0,Belgium,1972.0,1.1666666666666667,3.333333333333333,1346.0,1533.0
3.0,Portugal,0.0,Iran,1972.0,0.0,0.0,727.0,1306.0
0.0,Russia,3.0,Germany,1972.0,1.5,1.5,1533.0,493.0
1.0,Colombia,4.0,Argentina,1972.0,6.75,1.25,1254.0,989.0
0.0,France,0.0,Argentina,1972.0,1.75,1.0,1254.0,1166.0
3.0,Portugal,1.0,Argentina,1972.0,2.0,0.0,1254.0,1306.0
1.0,Russia,0.0,Uruguay,1972.0,1.0,2.5,976.0,493.0
0.0,Iceland,4.0,Belgium,1972.0,8.0,3.0,1346.0,930.0
0.0,Peru,2.0,Russia,1972.0,0.0,0.0,493.0,1106.0
0.0,Denmark,2.0,Sweden,1972.0,2.7916666666666665,1.4166666666666667,889.0,1054.0
0.0,Argentina,2.0,Mexico,1973.0,1.0,0.5,1008.0,1254.0
1.0,Peru,3.0,Argentina,1973.0,1.9,1.2,1254.0,1106.0
1.0,Poland,0.0,Mexico,1973.0,0.0,0.0,1008.0,1118.0
0.0,Sweden,0.0,Russia,1973.0,2.5,0.75,493.0,889.0
2.0,Poland,1.0,Mexico,1973.0,0.0,0.0,1008.0,1118.0
1.0,Tunisia,0.0,Egypt,1973.0,2.0,1.0,636.0,1012.0
0.0,Iran,3.0,Australia,1973.0,0.0,0.0,700.0,727.0
0.0,Iceland,1.0,Sweden,1973.0,3.0,2.0,889.0,930.0
1.0,Germany,0.0,Russia,1973.0,3.0,2.0,493.0,1533.0
1.0,Poland,1.0,England,1973.0,1.0,1.0,1040.0,1118.0
0.0,Korea Republic,0.0,Australia,1973.0,3.0,2.0,700.0,520.0
2.0,Australia,2.0,Korea Republic,1973.0,0.75,1.5,520.0,700.0
0.0,Korea Republic,1.0,Australia,1973.0,3.0,2.0,700.0,520.0
0.0,Denmark,3.0,France,1973.0,0.0,0.0,1166.0,1054.0
1.0,Spain,2.0,Germany,1973.0,1.5,1.0,1533.0,1162.0
1.0,France,2.0,Germany,1973.0,3.0,1.8,1533.0,1166.0
1.0,Colombia,0.0,Uruguay,1973.0,1.6666666666666667,1.0,976.0,989.0
0.0,Australia,2.0,Iran,1973.0,1.0,2.0,727.0,700.0
0.0,Brazil,1.0,Sweden,1973.0,1.6666666666666667,3.333333333333333,889.0,1384.0
1.0,Colombia,3.0,Peru,1973.0,2.0,1.0,1106.0,989.0
1.0,Senegal,3.0,Morocco,1973.0,1.0,0.0,681.0,825.0
2.0,Portugal,1.0,France,1973.0,3.0,1.25,1166.0,1306.0
0.0,Panama,4.0,Peru,1973.0,0.0,0.0,1106.0,575.0
2.0,Sweden,1.0,Denmark,1973.0,1.96,2.32,1054.0,889.0
1.0,Uruguay,1.0,Argentina,1973.0,2.5161290322580645,0.935483870967742,1254.0,976.0
1.0,Argentina,1.0,Uruguay,1973.0,1.44,1.12,976.0,1254.0
0.0,France,2.0,Russia,1973.0,2.5,2.5,493.0,1166.0
3.0,Argentina,2.0,Germany,1973.0,0.0,0.0,1533.0,1254.0
4.0,Brazil,1.0,Tunisia,1973.0,0.0,0.0,1012.0,1384.0
2.0,England,1.0,Russia,1973.0,1.0,1.0,493.0,1040.0
1.0,Brazil,0.0,Germany,1973.0,1.5,1.5,1533.0,1384.0
1.0,Brazil,0.0,Russia,1973.0,0.0,3.0,493.0,1384.0
0.0,Japan,2.0,Korea Republic,1973.0,1.75,1.0,520.0,528.0
0.0,Uruguay,0.0,Colombia,1973.0,0.5,2.1666666666666665,989.0,976.0
0.0,England,2.0,Poland,1973.0,0.0,1.0,1118.0,1040.0
2.0,Brazil,1.0,Argentina,1974.0,2.1904761904761907,1.0952380952380951,1254.0,1384.0
1.0,Poland,0.0,Sweden,1974.0,3.0,3.0,889.0,1118.0
0.0,Uruguay,3.0,Sweden,1974.0,1.3333333333333333,1.0,889.0,976.0
0.0,Australia,3.0,Germany,1974.0,0.0,0.0,1533.0,700.0
2.0,Argentina,3.0,Poland,1974.0,0.0,0.0,1118.0,1254.0
0.0,Switzerland,0.0,Sweden,1974.0,3.5,1.0,889.0,1179.0
2.0,Sweden,0.0,Denmark,1974.0,1.9230769230769231,2.3076923076923075,1054.0,889.0
0.0,Sweden,2.0,Germany,1974.0,2.4285714285714284,1.2857142857142858,1533.0,889.0
1.0,Argentina,0.0,France,1974.0,0.0,0.0,1166.0,1254.0
1.0,Belgium,0.0,Switzerland,1974.0,1.75,1.5,1179.0,1346.0
1.0,Poland,1.0,Belgium,1974.0,1.0,1.75,1346.0,1118.0
0.0,England,0.0,Portugal,1974.0,2.0,4.2,1306.0,1040.0
1.0,Mexico,1.0,Brazil,1974.0,2.75,0.5833333333333334,1384.0,1008.0
0.0,Morocco,0.0,Saudi Arabia,1974.0,0.0,0.0,445.0,681.0
2.0,Argentina,2.0,England,1974.0,1.75,0.5,1040.0,1254.0
0.0,Germany,1.0,Spain,1974.0,1.6666666666666667,1.3333333333333333,1162.0,1533.0
